first,last,user,match_request,time_since_last
1467774417.23111,1467784773.38746,3451,true,19564.71055006981
1467762981.68077,1467763437.54807,3455,true,11357.144119977951
1467824630.72726,1467844598.73063,3459,true,64459.25353002548
1467773952.05807,1467787328.77197,3467,true,42640.47528004646
1467818467.387,1467818480.15479,3475,false,46276.19007015228
1467766070.97299,1467766090.75483,3487,true,201675.128469944
1467811231.74746,1467811415.56312,3506,true,221264.9621298313
1467818549.68589,1467821296.723,3510,true,8368.790549993515
1467836037.31412,1467836722.73479,3523,true,4392.404200077057
1467819153.1933,1467820054.2982,3548,false,54015.95835995674
1467783002.2549,1467783010.1,3553,false,66080.27921009064
1467806696.16884,1467807937.14376,3555,true,2652.959669828415
1467767033.93944,1467767047.70983,3558,true,29470.31840991974
1467793800.18441,1467810224.75172,3559,false,56009.588150024414
1467810857.89803,1467812615.98613,3561,true,38272.45810008049
1467765976.38399,1467766043.35178,3562,true,0
1467772261.18629,1467774811.0949,3563,true,0
1467839461.03928,1467840966.42077,3564,true,0
1467843771.99787,1467844031.79146,3565,true,0
1467847938.75264,1467848644.4031,,false,1015.5402100086212
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468001138.32121,1468001713.82211,3548,false,4750.635190010071
1467933885.13981,1467933886.15571,3020,false,66652.75437998772
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467918476.95679,1467918526.77786,3059,false,5808.727099895477
1468001138.32121,1468001713.82211,3548,false,4750.635190010071
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467874515.81266,1467883125.27055,1514,true,4678.061189889908
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467916355.06783,1467916422.08282,2269,true,7208.317039966583
1467907566.49885,1467907571.98594,2264,false,2513.243740081787
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467907566.49885,1467907571.98594,2264,false,2513.243740081787
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467906647.77776,1467927860.34726,2,false,9692.911450147629
1467882876.41118,1467981746.84914,3532,true,4373.364370107651
1467896967.94341,1467896986.63276,1,false,1986.9901900291443
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467907566.49885,1467907571.98594,2264,false,2513.243740081787
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467890451.83919,1467897216.64477,3115,false,3246.0538699626923
1467891197.01529,1467891397.99847,2092,false,7229.11559009552
1467896967.94341,1467896986.63276,1,false,1986.9901900291443
1467907566.49885,1467907571.98594,2264,false,2513.243740081787
1468015062.42908,1468016064.86161,2866,false,47626.915030002594
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467896960.83537,1467934582.16676,3477,true,46360.39331007004
1467896967.94341,1467896986.63276,1,false,1986.9901900291443
1467899538.36296,1467913151.82634,3428,false,24602.029390096664
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467907566.49885,1467907571.98594,2264,false,2513.243740081787
1468009823.4056,1468016373.87586,3567,true,64268.65060997009
1468083727.58556,1468092603.19937,3544,false,32295.978049993515
1467907566.49885,1467907571.98594,2264,false,2513.243740081787
1467921195.66447,1467921627.56685,2862,true,15087.063879966736
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467906647.77776,1467927860.34726,2,false,9692.911450147629
1468003904.63331,1468110880.91427,3216,true,34502.85601019859
1467907566.49885,1467907571.98594,2264,false,2513.243740081787
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467908944.20974,1467908960.50773,3433,false,2948.6464998722076
1467916355.06783,1467916422.08282,2269,true,7208.317039966583
1467909679.45203,1467910017.52337,3332,true,58187.44103002548
1468001138.32121,1468001713.82211,3548,false,4750.635190010071
1467918476.95679,1467918526.77786,3059,false,5808.727099895477
1467920822.45334,1467920822.45334,2958,false,6498.070219993591
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467916355.06783,1467916422.08282,2269,true,7208.317039966583
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467918476.95679,1467918526.77786,3059,false,5808.727099895477
1467920822.45334,1467920822.45334,2958,false,6498.070219993591
1467921171.53692,1467921213.30873,3153,true,34679.52584004402
1467921195.66447,1467921627.56685,2862,true,15087.063879966736
1468277811.78503,1468278253.41008,2978,true,83053.67226982117
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468015062.42908,1468016064.86161,2866,false,47626.915030002594
1467924645.38458,1467924651.23925,3104,false,48678.62698984146
1468001138.32121,1468001713.82211,3548,false,4750.635190010071
1467944936.11128,1467944943.04699,3212,false,3388.0979800224304
1467926446.94649,1467928184.07845,3100,true,58090.8015999794
1468083727.58556,1468092603.19937,3544,false,32295.978049993515
1467929475.66591,1467929934.50707,3486,true,42738.57921004295
1467944936.11128,1467944943.04699,3212,false,3388.0979800224304
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467933885.13981,1467933886.15571,3020,false,66652.75437998772
1467896967.94341,1467896986.63276,1,false,1986.9901900291443
1467906647.77776,1467927860.34726,2,false,9692.911450147629
1467889103.8424,1467889384.24128,590,true,770909.2483401299
1467922251.14722,1467923254.47233,694,true,10812849.648869991
1467890932.38123,1467891984.85947,1321,true,82470.47785019875
1467901515.04522,1467901989.88432,1337,true,244083.38701987267
1467921722.54938,1467924936.79563,1346,true,624390.8691699505
1467874515.81266,1467883125.27055,1514,true,4678.061189889908
1467915468.36932,1467925629.22872,2074,true,158302.45929002762
1467891197.01529,1467891397.99847,2092,false,7229.11559009552
1467911074.07477,1467911223.91255,2179,true,6128709.0189499855
1467902211.35455,1467911316.03393,2180,true,179800.7224199772
1467907566.49885,1467907571.98594,2264,false,2513.243740081787
1467916355.06783,1467916422.08282,2269,true,7208.317039966583
1467883960.36723,1467891178.23494,2819,false,71863.8223400116
1467921195.66447,1467921627.56685,2862,true,15087.063879966736
1467902619.67701,1467905082.16783,2865,true,774911.0628199577
1467854750.45509,1467855314.85159,2918,true,616602.2794401646
1467884680.82683,1467884682.57979,2922,false,632870.1625699997
1467929141.55395,1467930674.1249,2932,true,92692.0684800148
1467912890.21803,1467912958.82377,2943,false,66928.25190997124
1467899841.01256,1467902572.04376,2953,false,662932.1489899158
1467920822.45334,1467920822.45334,2958,false,6498.070219993591
1467905950.65256,1467905996.74865,3010,true,437760.28181004524
1467933885.13981,1467933886.15571,3020,false,66652.75437998772
1467872768.04078,1467872768.04078,3023,false,444243.6662700176
1467924920.90087,1467925331.50915,3054,false,126965.26085019112
1467918476.95679,1467918526.77786,3059,false,5808.727099895477
1467878685.26758,1467878730.61914,3077,true,418513.8557999134
1467926446.94649,1467928184.07845,3100,true,58090.8015999794
1467924645.38458,1467924651.23925,3104,false,48678.62698984146
1467890451.83919,1467897216.64477,3115,false,3246.0538699626923
1467876640.69669,1467876663.23942,3127,false,81190.00980997086
1467914939.25495,1467915401.84551,3142,false,101633.99750995636
1467917006.4502,1467917077.88944,3145,true,786316.295730114
1467871522.51261,1467872141.38972,3146,true,739142.7007100582
1467921171.53692,1467921213.30873,3153,true,34679.52584004402
1467868255.03346,1467868719.36527,3174,true,463809.4751098156
1467906822.41479,1467911047.45026,3221,true,230369.2660098076
1467853849.14212,1467853965.92469,3233,true,366455.9089298248
1467832682.73186,1467850543.09085,3246,true,201788.5295100212
1467927138.18257,1467931183.69222,3248,false,82066.19596004486
1467900673.14667,1467901469.99309,3249,true,174535.42203998566
1467931156.87734,1467934834.59406,3255,false,186488.56026005745
1467899581.36332,1467912262.38856,3328,true,88288.11863017082
1467909679.45203,1467910017.52337,3332,true,58187.44103002548
1467915617.4388,1467915849.60818,3337,true,69841.48485016823
1467855495.29134,1467855507.47441,3348,true,64983.90594005585
1467850154.43825,1467896967.76325,3357,true,18882.51384997368
1467924110.04473,1467924525.91535,3360,true,154147.88731002808
1467857250.03949,1467857767.52307,3365,true,445381.7459099293
1467883806.26536,1467885763.91578,3427,true,155911.75804018974
1467899538.36296,1467913151.82634,3428,false,24602.029390096664
1467908944.20974,1467908960.50773,3433,false,2948.6464998722076
1467881947.59396,1467882243.12153,3438,false,78278.57142996788
1467901233.76355,1467901499.04358,3459,true,56635.03292012215
1467853529.71714,1467855651.44318,3475,true,35049.562350034714
1467896960.83537,1467934582.16676,3477,true,46360.39331007004
1467929475.66591,1467929934.50707,3486,true,42738.57921004295
1467911048.29041,1467911071.37822,3510,false,89751.56740999222
1467921245.34548,1467926148.36883,3523,true,84522.61068987846
1467910547.61629,1467911803.51734,3553,true,127537.51629018784
1467856317.67399,1467856360.36862,3555,false,48380.53023004532
1467925357.7823,1467925547.12254,3561,false,112741.79616999626
1467912301.21588,1467912334.2263,3564,false,71334.79510998726
1467850778.88736,1467850924.86011,3566,true,0
1467885655.66112,1467886144.64486,3568,true,0
1467897873.96873,1467898114.76658,3569,false,0
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467944936.11128,1467944943.04699,3212,false,3388.0979800224304
1468009644.27489,1468009834.89329,3486,true,27899.13389992714
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468009644.27489,1468009834.89329,3486,true,27899.13389992714
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467944936.11128,1467944943.04699,3212,false,3388.0979800224304
1468012661.56292,1468012672.5243,1351,true,14453.09496998787
1468007526.28798,1468011337.37523,3194,true,2928.316610097885
1468009644.27489,1468009834.89329,3486,true,27899.13389992714
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467949744.48433,1467951205.22831,3020,false,7064.566550016403
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468012661.56292,1468012672.5243,1351,true,14453.09496998787
1468009644.27489,1468009834.89329,3486,true,27899.13389992714
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467954379.34211,1467954783.1985,3300,false,7410.921789884567
1468009644.27489,1468009834.89329,3486,true,27899.13389992714
1468008751.83931,1468013281.56568,3211,false,27008.17386984825
1467988098.60611,1467988781.78037,3100,false,29766.038800001144
1468021378.97685,1468021450.5645,,false,1870.315160036087
1467988098.60611,1467988781.78037,3100,false,29766.038800001144
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468012661.56292,1468012672.5243,1351,true,14453.09496998787
1467962431.41434,1467978384.5896,3428,false,16587.139580011368
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468008652.09768,1468008652.10115,2,false,1294.9799699783325
1468009644.27489,1468009834.89329,3486,true,27899.13389992714
1467971957.62907,1467972992.71194,994,true,35929.75230002403
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468008652.09768,1468008652.10115,2,false,1294.9799699783325
1468016966.97099,1468016967.8754,3355,false,37329.882060050964
1467986882.79618,1467987601.72943,2264,false,6827.656160116196
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468009644.27489,1468009834.89329,3486,true,27899.13389992714
1468008652.09768,1468008652.10115,2,false,1294.9799699783325
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468013047.69772,1468013064.46085,3165,false,5385.57170009613
1468016835.99382,1468016859.6638,1,false,18632.450549840927
1468008652.09768,1468008652.10115,2,false,1294.9799699783325
1467986882.79618,1467987601.72943,2264,false,6827.656160116196
1468008652.09768,1468008652.10115,2,false,1294.9799699783325
1467988098.60611,1467988781.78037,3100,false,29766.038800001144
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468083727.58556,1468092603.19937,3544,false,32295.978049993515
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468001138.32121,1468001713.82211,3548,false,4750.635190010071
1467996496.47198,1468020902.65836,2819,true,17171.056380033493
1467996677.75306,1467996687.02131,3153,true,26772.485060214996
1468012661.56292,1468012672.5243,1351,true,14453.09496998787
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468001138.32121,1468001713.82211,3548,false,4750.635190010071
1468003299.26473,1468003778.56479,3572,true,3374.198740005493
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468003904.63331,1468110880.91427,3216,true,34502.85601019859
1468007526.28798,1468011337.37523,3194,true,2928.316610097885
1468008652.09768,1468008652.10115,2,false,1294.9799699783325
1468005502.04035,1468005553.25186,3451,false,23758.324769973755
1468008652.09768,1468008652.10115,2,false,1294.9799699783325
1468007526.28798,1468011337.37523,3194,true,2928.316610097885
1468008652.09768,1468008652.10115,2,false,1294.9799699783325
1468008751.83931,1468013281.56568,3211,false,27008.17386984825
1468008876.6513,1468008898.88296,3433,true,15344.926179885864
1468009644.27489,1468009834.89329,3486,true,27899.13389992714
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468009823.4056,1468016373.87586,3567,true,64268.65060997009
1468012661.56292,1468012672.5243,1351,true,14453.09496998787
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468013047.69772,1468013064.46085,3165,false,5385.57170009613
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468015062.42908,1468016064.86161,2866,false,47626.915030002594
1468277811.78503,1468278253.41008,2978,true,83053.67226982117
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468016835.99382,1468016859.6638,1,false,18632.450549840927
1468016857.17683,1468110881.35564,3001,true,35114.90827012062
1468016966.97099,1468016967.8754,3355,false,37329.882060050964
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468021401.81794,1468022053.82199,3357,true,83113.4093799591
1468016835.99382,1468016859.6638,1,false,18632.450549840927
1468008652.09768,1468008652.10115,2,false,1294.9799699783325
1467971957.62907,1467972992.71194,994,true,35929.75230002403
1467939607.06131,1467939633.49921,1337,false,37617.176990032196
1468012661.56292,1468012672.5243,1351,true,14453.09496998787
1467986681.34871,1467986682.28639,2093,false,441237.8097500801
1467940305.44492,1467940422.86373,2179,true,29081.532370090485
1467940014.28739,1467941215.57373,2180,true,28698.25345993042
1467986882.79618,1467987601.72943,2264,false,6827.656160116196
1467994990.71772,1467997312.76366,2269,true,78568.63490009308
1467926472.12723,1467935917.15326,2273,true,792619.8241298199
1467996496.47198,1468020902.65836,2819,true,17171.056380033493
1468015062.42908,1468016064.86161,2866,false,47626.915030002594
1468019465.7177,1468020152.63237,2902,true,452386.7733399868
1467990460.1049,1467990507.13733,2904,true,280889.1243298054
1467875804.32373,1467981745.61274,2924,true,144498.31976008415
1467996318.99502,1467996611.91986,2943,true,83360.17124986649
1467996437.06006,1467996463.57413,2945,false,837770.4427900314
1467972927.3655,1467972983.38539,2960,true,694292.0442399979
1468002675.17001,1468015567.66985,2984,true,346881.63361001015
1467834443.6106,1467981742.81284,3009,true,10081.73213005066
1467949744.48433,1467951205.22831,3020,false,7064.566550016403
1467997730.93319,1467997759.56725,3065,true,261150.24317002296
1467987850.92559,1467989211.77258,3096,true,503011.32304000854
1467988098.60611,1467988781.78037,3100,false,29766.038800001144
1467947808.56517,1467968029.97391,3115,true,50591.92040014267
1467996677.75306,1467996687.02131,3153,true,26772.485060214996
1467957513.21344,1467958613.58204,3159,true,397476.9010999203
1468013047.69772,1468013064.46085,3165,false,5385.57170009613
1467917299.44787,1467942844.87017,3171,true,162090.78486013412
1468007526.28798,1468011337.37523,3194,true,2928.316610097885
1467853534.85492,1467981747.12181,3197,true,326607.16368985176
1467962523.08954,1467962563.84574,3199,false,189688.1091299057
1468008751.83931,1468013281.56568,3211,false,27008.17386984825
1467944936.11128,1467944943.04699,3212,false,3388.0979800224304
1468010345.53843,1468011751.60058,3221,true,99298.08817005157
1467951848.77247,1467952624.0886,3249,false,50378.779380083084
1468002359.97999,1468008050.28863,3255,false,67525.38593006134
1467954379.34211,1467954783.1985,3300,false,7410.921789884567
1467966588.5431,1467966676.35529,3307,false,414124.03585004807
1467975924.58864,1467976817.42268,3324,true,147142.43390989304
1468016966.97099,1468016967.8754,3355,false,37329.882060050964
1467935282.91795,1467935319.75096,3409,false,110919.04836988449
1467966061.66689,1467966081.98893,3410,true,235338.23124980927
1467962431.41434,1467978384.5896,3428,false,16587.139580011368
1468008876.6513,1468008898.88296,3433,true,15344.926179885864
1468005502.04035,1468005553.25186,3451,false,23758.324769973755
1467985829.38196,1467985861.348,3462,true,562155.3723099232
1467862678.62225,1467981743.05799,3467,false,75349.85028004646
1468009644.27489,1468009834.89329,3486,true,27899.13389992714
1467954356.00541,1467954517.35656,3509,true,376714.3003499508
1468000353.16192,1468000695.70248,3519,true,438595.9721300602
1467971832.37339,1467972035.08064,3523,false,45684.004559993744
1467882876.41118,1467981746.84914,3532,true,4373.364370107651
1468004545.95166,1468004579.97891,3535,true,278050.2993400097
1468009718.96764,1468010051.46501,3541,false,298396.41842985153
1468001138.32121,1468001713.82211,3548,false,4750.635190010071
1468009823.4056,1468016373.87586,3567,true,64268.65060997009
1467951949.01281,1467952586.90479,3570,true,0
1467997846.04749,1467998069.08653,3571,true,0
1468003299.26473,1468003778.56479,3572,true,3374.198740005493
1468001261.75822,1468005451.40326,3573,true,0
1468021378.97685,1468021450.5645,,false,1870.315160036087
1468027784.49792,1468032995.53981,3212,true,2662.777750015259
1468105154.70476,1468105282.25649,3020,false,1017.9949300289154
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468043455.67393,1468043770.79278,3553,false,8438.66984987259
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468043455.67393,1468043770.79278,3553,false,8438.66984987259
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468097850.83953,1468099684.94339,2269,true,14178.7579600811
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468166125.61739,1468192422.15778,3248,true,2319.6727797985077
1468166125.61739,1468192422.15778,3248,true,2319.6727797985077
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468084670.93623,1468087879.78666,3438,true,24609.96669983864
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468146341.87405,1468194758.16509,3136,true,35459.657369852066
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468105468.7181,1468106124.41338,1,false,2119.2632200717926
1468105468.7181,1468106124.41338,1,false,2119.2632200717926
1468166125.61739,1468192422.15778,3248,true,2319.6727797985077
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468097850.83953,1468099684.94339,2269,true,14178.7579600811
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468105154.70476,1468105282.25649,3020,false,1017.9949300289154
1468072980.52558,1468083362.78407,3428,false,16223.113659858704
1468099867.40174,1468104659.6572,2866,false,3993.1903500556946
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468073972.62497,1468074282.97602,2904,true,9768.17458987236
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468105468.7181,1468106124.41338,1,false,2119.2632200717926
1468097850.83953,1468099684.94339,2269,true,14178.7579600811
1468081547.19662,1468081558.60436,2264,false,3421.525209903717
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468105468.7181,1468106124.41338,1,false,2119.2632200717926
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468097850.83953,1468099684.94339,2269,true,14178.7579600811
1468105154.70476,1468105282.25649,3020,false,1017.9949300289154
1468081547.19662,1468081558.60436,2264,false,3421.525209903717
1468105468.7181,1468106124.41338,1,false,2119.2632200717926
1468083727.58556,1468092603.19937,3544,false,32295.978049993515
1468087683.28215,1468087732.49678,3433,false,3078.5164699554443
1468084670.93623,1468087879.78666,3438,true,24609.96669983864
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468105154.70476,1468105282.25649,3020,false,1017.9949300289154
1468087683.28215,1468087732.49678,3433,false,3078.5164699554443
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468099867.40174,1468104659.6572,2866,false,3993.1903500556946
1468089709.83214,1468089754.86899,3153,true,13333.346149921417
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468098642.05694,1468105807.29733,3337,true,8271.03718996048
1468105154.70476,1468105282.25649,3020,false,1017.9949300289154
1468100050.41134,1468100090.4049,1351,true,8442.072740077972
1468105154.70476,1468105282.25649,3020,false,1017.9949300289154
1468187333.55417,1468188641.50692,3548,true,76452.56670999527
1468105468.7181,1468106124.41338,1,false,2119.2632200717926
1468105154.70476,1468105282.25649,3020,false,1017.9949300289154
1468095087.14322,1468095540.81412,883,true,14129.813019990921
1468095133.34452,1468095867.4736,3309,true,70918.77145004272
1468095575.38969,1468103364.87465,3577,false,3272.4122998714447
1468105468.7181,1468106124.41338,1,false,2119.2632200717926
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468096744.11413,1468097369.64027,3300,true,14831.489040136337
1468097540.07598,1468099156.76779,3332,true,3239.116600036621
1468097850.83953,1468099684.94339,2269,true,14178.7579600811
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468098642.05694,1468105807.29733,3337,true,8271.03718996048
1468105468.7181,1468106124.41338,1,false,2119.2632200717926
1468099867.40174,1468104659.6572,2866,false,3993.1903500556946
1468100050.41134,1468100090.4049,1351,true,8442.072740077972
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468101875.95142,1468102443.19562,3104,false,930.0538201332092
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468105468.7181,1468106124.41338,1,false,2119.2632200717926
1468105154.70476,1468105282.25649,3020,false,1017.9949300289154
1468103937.72735,1468103961.88815,2819,false,26455.1140499115
1468104266.12821,1468105033.07225,3541,false,1347.102590084076
1468105154.70476,1468105282.25649,3020,false,1017.9949300289154
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468105468.7181,1468106124.41338,1,false,2119.2632200717926
1468166125.61739,1468192422.15778,3248,true,2319.6727797985077
1468187333.55417,1468188641.50692,3548,true,76452.56670999527
1468105468.7181,1468106124.41338,1,false,2119.2632200717926
1468090787.84955,1468090792.05411,2,false,82135.74839997292
1468095087.14322,1468095540.81412,883,true,14129.813019990921
1468100050.41134,1468100090.4049,1351,true,8442.072740077972
1468027825.98121,1468028604.05841,1459,true,950139.2856400013
1468073951.29756,1468074287.15502,2180,true,132735.72382998466
1468081547.19662,1468081558.60436,2264,false,3421.525209903717
1468097850.83953,1468099684.94339,2269,true,14178.7579600811
1468103937.72735,1468103961.88815,2819,false,26455.1140499115
1468099867.40174,1468104659.6572,2866,false,3993.1903500556946
1468052399.65338,1468078434.35533,2878,true,210460.69894981384
1468073972.62497,1468074282.97602,2904,true,9768.17458987236
1468060011.86745,1468069853.6705,2932,true,129337.74254989624
1468082516.49224,1468104464.95271,2973,true,1011440.2901299
1468033530.49669,1468048526.90801,2984,false,17962.82683992386
1468035528.23034,1468050905.15719,3009,true,53785.41750001907
1468105154.70476,1468105282.25649,3020,false,1017.9949300289154
1468038324.39228,1468039526.81107,3059,true,119797.61442017555
1468064118.79214,1468066461.55857,3100,true,75337.01177001
1468101875.95142,1468102443.19562,3104,false,930.0538201332092
1468090874.7819,1468091489.9692,3142,true,175472.9363899231
1468089709.83214,1468089754.86899,3153,true,13333.346149921417
1468038230.52209,1468046273.67753,3165,true,25166.06123995781
1468042664.45033,1468049478.70686,3197,true,60917.328520059586
1468027784.49792,1468032995.53981,3212,true,2662.777750015259
1468060237.90506,1468060252.89324,3232,true,326117.7202601433
1468088835.0288,1468088919.97528,3246,true,238291.93794989586
1468086364.96486,1468088499.19153,3253,true,412625.67754006386
1468096744.11413,1468097369.64027,3300,true,14831.489040136337
1468034694.17168,1468034696.57556,3307,false,68017.81639003754
1468095133.34452,1468095867.4736,3309,true,70918.77145004272
1468084068.37884,1468084093.97301,3312,true,416935.88952994347
1468097540.07598,1468099156.76779,3332,true,3239.116600036621
1468098642.05694,1468105807.29733,3337,true,8271.03718996048
1468021401.81794,1468022053.82199,3357,true,83113.4093799591
1468026998.25561,1468027375.14923,3358,true,719559.2894499302
1468072980.52558,1468083362.78407,3428,false,16223.113659858704
1468087683.28215,1468087732.49678,3433,false,3078.5164699554443
1468106500.22037,1468107035.17449,3437,true,351116.60435009
1468084670.93623,1468087879.78666,3438,true,24609.96669983864
1468014043.38903,1468023415.14698,3456,true,494251.8380699158
1468064768.08782,1468067428.93033,3490,true,318034.5779299736
1468063499.1059,1468080050.83068,3523,true,91464.02525997162
1468104266.12821,1468105033.07225,3541,false,1347.102590084076
1468032072.23233,1468033352.67719,3543,true,369446.13733005524
1468083727.58556,1468092603.19937,3544,false,32295.978049993515
1468043455.67393,1468043770.79278,3553,false,8438.66984987259
1468023898.82121,1468025043.10146,3574,true,0
1468081412.29879,1468081460.7253,3575,true,0
1468081642.56074,1468083040.38369,3576,true,0
1468095575.38969,1468103364.87465,3577,false,3272.4122998714447
1468095203.89251,1468095898.51592,3578,true,0
1468095255.22692,1468095275.3472,3579,false,0
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468259929.46901,1468260291.31869,3544,false,65167.73569011688
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468132012.98519,1468132020.65785,3199,false,10474.464210033417
1468277811.78503,1468278253.41008,2978,true,83053.67226982117
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468137789.8207,1468137840.23125,3355,true,24142.85590004921
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468167091.87164,1468167129.9258,2264,true,1707.8935799598694
1468176597.44415,1468177495.57636,2,false,1382.851079940796
1468280429.9529,1468280682.16242,1,false,2195.943009853363
1468176597.44415,1468177495.57636,2,false,1382.851079940796
1468145539.86323,1468145609.95732,3433,true,3050.458070039749
1468174408.84813,1468193726.32859,2919,false,6925.099639892578
1468146341.87405,1468194758.16509,3136,true,35459.657369852066
1468166125.61739,1468192422.15778,3248,true,2319.6727797985077
1468176597.44415,1468177495.57636,2,false,1382.851079940796
1468280429.9529,1468280682.16242,1,false,2195.943009853363
1468153231.10875,1468153231.10875,1703,false,1600.0390100479126
1468167091.87164,1468167129.9258,2264,true,1707.8935799598694
1468280523.53172,1468280620.91393,,false,2477.2358100414276
1468153231.10875,1468153231.10875,1703,false,1600.0390100479126
1468153231.10875,1468153231.10875,1703,false,1600.0390100479126
1468280523.53172,1468280620.91393,,false,2477.2358100414276
